Customer ID,Feedback Channel,Rating,Comment,Date
C00900,Social Media,5.0,"Overall, a decent experience.*",2024-08-15
C00138,Email,3.0,"Overall, a decent experience.*",2024-03-14
C00271,Social Media,3.0,Exceeds my expectations!??,2024-07-23
C00119,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-26
C00912,Social Media,5.0,Not worth the price.,2024-05-29
C00110,Email,5.0,,2024-09-20
C00761,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-01
C00567,,2.0,Terrible custmer support.!!!,2024-06-03
C00160,Email,5.0,The servise was grate!,2024-04-22
C00279,Social Media,5.0,Would definitly recommend!*,2024-05-17
C00289,Email,3.0,Very responsive and helpful!*,2024-10-22
C00620,Social Media,1.0,,2024-10-08
,Email,5.0,,2024-01-20
C00735,,1.0,Not worth the price.,2024-09-03
C00352,Social Media,3.0,Very poor qualty for the price.,2024-01-29
C00209,Email,5.0,The servise was grate!,2024-05-11
,Survey,1.0,Terrible custmer support.!!!,2024-10-09
C00650,Social Media,1.0,Very poor qualty for the price.,2024-10-09
C00874,Email,5.0,Exceeds my expectations!??,2024-08-04
C00271,Email,1.0,Too slow response time.,2024-10-09
C00518,Survey,,Very responsive and helpful!*,2024-02-08
C00501,Social Media,4.0,Very responsive and helpful!*,2024-01-25
C00258,Email,2.0,The servise was grate!,2024-07-31
C00928,Survey,2.0,Satisfied with the service.,2024-01-28
C00930,Survey,2.0,Very responsive and helpful!*,2024-08-05
C00867,Email,5.0,T0tally satisfi3d!,2023-11-05
C00053,Social Media,2.0,Not worth the price.,2023-12-31
C00095,Survey,2.0,Very poor qualty for the price.,2024-07-31
C00650,Social Media,1.0,Too slow response time.,2024-02-24
,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-22
C00850,Email,1.0,The servise was grate!,2024-03-09
C00284,Email,3.0,,2024-05-14
C00046,,1.0,Satisfied with the service.,2024-02-20
C00004,Survey,1.0,"Overall, a decent experience.*",2023-11-26
C00342,Survey,4.0,Very responsive and helpful!*,2024-06-15
C00790,Social Media,5.0,Good but could be better.??,2024-07-23
C00134,Social Media,4.0,Not worth the price.,2024-07-25
C00653,Email,4.0,"Overall, a decent experience.*",
C00269,Social Media,4.0,The best experience i've had!,2024-06-10
,Email,4.0,Exceeds my expectations!??,2024-08-05
C00760,Survey,2.0,Could improve produtc qualty....,2024-04-05
C00453,Survey,3.0,The servise was grate!,2024-10-18
C00565,Email,2.0,Not worth the price.,2024-06-08
C00723,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-10
C00438,Survey,3.0,The servise was grate!,2024-06-01
C00575,Social Media,3.0,Exceeds my expectations!??,2024-09-27
C00010,Social Media,2.0,Could improve produtc qualty....,2024-07-15
,Email,4.0,The best experience i've had!,2024-07-19
C00078,Survey,3.0,The best experience i've had!,2023-11-14
C00968,Social Media,4.0,Satisfied with the service.,
C00905,Social Media,1.0,Satisfied with the service.,2024-05-27
C00708,Survey,2.0,Too slow response time.,2024-03-26
C00926,Email,3.0,The servise was grate!,2024-04-18
C00153,Survey,4.0,Satisfied with the service.,2024-08-13
C00559,Survey,2.0,,2024-02-25
C00037,Social Media,2.0,Too slow response time.,2024-07-07
C00855,Social Media,3.0,Could improve produtc qualty....,2024-03-21
C00379,Social Media,1.0,,2024-03-27
C00597,Social Media,3.0,Satisfied with the service.,2024-08-25
C00566,Survey,4.0,Terrible custmer support.!!!,
C00152,Email,1.0,The best experience i've had!,2024-08-25
C00441,Survey,5.0,Satisfied with the service.,2024-07-05
C00131,Email,3.0,Too slow response time.,2024-04-24
C00043,Email,1.0,The servise was grate!,2024-01-19
C00316,Social Media,5.0,Satisfied with the service.,2023-12-15
C00374,Survey,1.0,Would definitly recommend!*,2024-03-02
C00921,Social Media,,Good but could be better.??,2024-05-05
C00956,Email,1.0,The servise was grate!,2024-09-25
C00816,Survey,3.0,The servise was grate!,2024-02-15
C00996,Survey,1.0,"Overall, a decent experience.*",2023-12-16
C00882,Social Media,2.0,Very poor qualty for the price.,2024-07-06
C00041,Social Media,1.0,Terrible custmer support.!!!,2024-04-18
C00921,Survey,5.0,Terrible custmer support.!!!,2024-04-29
C00367,Social Media,1.0,Very responsive and helpful!*,2024-10-20
C00216,Social Media,1.0,Not worth the price.,2024-11-02
C00699,Email,3.0,Exceeds my expectations!??,2024-04-21
C00256,Survey,4.0,The best experience i've had!,2024-09-07
C00683,Survey,3.0,Very responsive and helpful!*,2024-09-21
C00106,Email,1.0,"Overall, a decent experience.*",2024-01-25
C00363,Social Media,5.0,Satisfied with the service.,
C00799,Survey,5.0,"Overall, a decent experience.*",2024-10-28
C00574,Social Media,3.0,Not worth the price.,2024-09-18
C00906,Email,1.0,Very poor qualty for the price.,2024-07-12
C00896,Social Media,2.0,Terrible custmer support.!!!,2024-03-24
C00417,Social Media,2.0,Exceeds my expectations!??,2024-08-06
C00998,Survey,5.0,Could improve produtc qualty....,2024-11-01
C00636,Email,4.0,Exceeds my expectations!??,2024-06-26
C00768,Email,2.0,Too slow response time.,2024-03-25
C00159,Survey,5.0,The best experience i've had!,2023-12-19
C00948,Email,2.0,Very responsive and helpful!*,2024-10-21
C00953,Social Media,3.0,Very poor qualty for the price.,2023-12-07
C00243,Survey,,"Overall, a decent experience.*",2024-10-31
C00886,Email,2.0,Too slow response time.,2024-09-25
C00167,Social Media,5.0,The best experience i've had!,2024-04-02
C01000,Survey,3.0,Not worth the price.,2024-07-31
C00820,Social Media,,Terrible custmer support.!!!,2024-05-20
C00831,Email,2.0,Satisfied with the service.,2024-10-20
,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-24
C00903,Survey,2.0,The servise was grate!,2024-06-11
C00423,Social Media,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-19
C00026,Social Media,2.0,Terrible custmer support.!!!,2024-04-18
C00184,Email,4.0,Very poor qualty for the price.,2024-01-05
C00755,Survey,1.0,The servise was grate!,2024-10-03
C00947,Social Media,5.0,T0tally satisfi3d!,2024-01-04
C00341,Survey,1.0,Not worth the price.,2024-09-15
,Email,5.0,Too slow response time.,
C00954,Email,1.0,Satisfied with the service.,2024-07-14
C00422,Email,3.0,Would definitly recommend!*,2024-06-09
C00822,Email,3.0,"Overall, a decent experience.*",2024-03-15
C00686,Email,1.0,The servise was grate!,2024-04-24
C00885,Survey,3.0,Very responsive and helpful!*,2024-02-27
,Survey,2.0,Satisfied with the service.,2024-03-21
C00831,Email,5.0,Would definitly recommend!*,2024-09-13
C00255,Social Media,5.0,Very poor qualty for the price.,2024-05-31
C00274,Social Media,2.0,T0tally satisfi3d!,2024-05-05
C00164,Email,1.0,Very poor qualty for the price.,2024-04-15
C00807,Survey,4.0,,2023-12-11
C00719,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-06
C00111,Social Media,5.0,Would definitly recommend!*,2024-09-28
C00392,Social Media,2.0,Could improve produtc qualty....,2024-06-15
C00894,Survey,5.0,T0tally satisfi3d!,2024-04-12
C00040,Social Media,3.0,Very poor qualty for the price.,2024-01-01
C00880,Email,4.0,Terrible custmer support.!!!,2024-09-13
C00482,Email,5.0,,2024-05-29
C00228,Social Media,,Very poor qualty for the price.,2024-06-17
C00205,Email,4.0,Terrible custmer support.!!!,2024-08-02
C00837,Social Media,1.0,,2024-09-06
C00941,Survey,5.0,The best experience i've had!,2024-06-10
C00472,Email,1.0,T0tally satisfi3d!,2024-03-05
C00359,Social Media,3.0,Very responsive and helpful!*,2023-11-09
C00313,Email,2.0,Too slow response time.,2023-11-30
C00841,Email,3.0,The best experience i've had!,2024-08-20
C00815,Survey,,Very responsive and helpful!*,2024-02-18
C00893,,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-02
C00234,Survey,4.0,Exceeds my expectations!??,
C00229,Social Media,2.0,Could improve produtc qualty....,2024-02-07
C00025,Survey,4.0,Very responsive and helpful!*,2023-12-06
C00676,Survey,1.0,Satisfied with the service.,2023-12-31
C00198,Email,3.0,Very poor qualty for the price.,2024-05-25
C00409,Survey,1.0,Could improve produtc qualty....,2024-02-11
C00337,Survey,4.0,Exceeds my expectations!??,2023-11-24
C00286,Email,5.0,Not worth the price.,2023-12-18
C00886,Email,1.0,,2024-04-20
C00072,Email,5.0,Would definitly recommend!*,2024-08-25
C00991,Survey,1.0,Good but could be better.??,2024-07-05
C00792,Email,3.0,The servise was grate!,2024-10-03
C00286,Social Media,5.0,"Overall, a decent experience.*",2024-09-27
C00360,,5.0,Too slow response time.,2024-01-23
C00657,Email,5.0,Very poor qualty for the price.,2024-02-01
C00522,Social Media,5.0,Exceeds my expectations!??,2024-03-27
,Survey,5.0,Not worth the price.,2024-01-18
C00696,Email,4.0,The servise was grate!,2024-01-08
,Email,5.0,Very responsive and helpful!*,2024-07-30
,Survey,2.0,Exceeds my expectations!??,2024-03-27
C00340,Survey,,Not worth the price.,2024-08-08
C00962,Email,3.0,T0tally satisfi3d!,2024-02-23
C00029,Email,2.0,Not worth the price.,2024-04-09
C00119,Email,4.0,The best experience i've had!,2024-10-09
C00899,Survey,2.0,Not worth the price.,2024-09-07
C00994,Email,,Good but could be better.??,2024-01-29
C00268,Social Media,4.0,Would definitly recommend!*,2024-07-07
C00183,Email,4.0,Exceeds my expectations!??,2024-05-18
C00595,Social Media,4.0,Very responsive and helpful!*,2024-06-02
C00986,Survey,4.0,The best experience i've had!,2024-08-14
C00272,Email,1.0,Exceeds my expectations!??,2023-11-29
C00040,Survey,4.0,Very responsive and helpful!*,2024-08-21
C00112,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-21
C00611,Email,4.0,Good but could be better.??,2024-07-28
C00445,Email,1.0,"Overall, a decent experience.*",2024-03-14
C00354,Social Media,3.0,Would definitly recommend!*,2024-06-15
C00747,Survey,5.0,Terrible custmer support.!!!,2024-10-05
C00806,Survey,4.0,Very poor qualty for the price.,2024-10-25
C00322,Email,5.0,The best experience i've had!,2023-11-30
C00447,Email,4.0,"Overall, a decent experience.*",2023-12-17
C00621,Email,3.0,Very poor qualty for the price.,2024-09-24
C00524,Social Media,4.0,T0tally satisfi3d!,2024-07-21
C00119,Social Media,3.0,Good but could be better.??,2023-11-22
C00395,Survey,1.0,Very poor qualty for the price.,2024-03-24
C00922,Survey,5.0,Would definitly recommend!*,2023-11-09
C00591,Social Media,1.0,The servise was grate!,2024-02-17
C00195,Social Media,2.0,The best experience i've had!,2024-02-13
C00261,Email,1.0,T0tally satisfi3d!,2024-04-06
C00046,Survey,3.0,The servise was grate!,2024-08-14
C00726,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-07
C00447,Survey,5.0,Exceeds my expectations!??,2023-12-11
C00002,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-23
C00533,Social Media,2.0,,2024-02-25
C00948,Email,3.0,"Overall, a decent experience.*",2024-06-16
C00826,Email,1.0,Exceeds my expectations!??,
C00552,Survey,5.0,The servise was grate!,2024-05-14
C00704,Email,1.0,Not worth the price.,2024-07-31
C00737,Social Media,1.0,T0tally satisfi3d!,2024-05-27
C00963,Email,3.0,The best experience i've had!,2024-05-27
C00760,Email,4.0,Would definitly recommend!*,2024-07-10
C00755,Social Media,2.0,Too slow response time.,2023-12-28
C00687,Email,3.0,Not worth the price.,2024-04-30
C00202,Social Media,5.0,Exceeds my expectations!??,2024-04-20
,Email,1.0,Exceeds my expectations!??,2024-03-17
C00442,Survey,4.0,The servise was grate!,2024-03-23
C00072,Social Media,5.0,Very responsive and helpful!*,2024-06-05
C00972,Survey,5.0,The servise was grate!,
C00681,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-29
,Social Media,5.0,The servise was grate!,2024-03-09
C00339,Email,3.0,Good but could be better.??,
C00639,Survey,1.0,T0tally satisfi3d!,2024-01-22
C00322,Email,2.0,Satisfied with the service.,2024-05-24
C00680,Email,1.0,Could improve produtc qualty....,2023-11-25
C00869,Email,4.0,Very poor qualty for the price.,2024-09-14
C00128,Survey,2.0,,2024-06-15
C00738,Survey,2.0,Exceeds my expectations!??,2024-07-10
C00922,,3.0,Very responsive and helpful!*,2024-03-20
C00308,Email,1.0,Very poor qualty for the price.,2024-05-29
C00520,Email,2.0,The servise was grate!,2024-09-24
C00317,Social Media,4.0,Very responsive and helpful!*,2024-10-28
C00683,Email,2.0,Very responsive and helpful!*,2024-01-14
C00419,Email,5.0,Too slow response time.,2024-07-15
C00335,,5.0,,2024-01-13
C00413,Email,1.0,,2023-11-29
C00714,Email,1.0,Would definitly recommend!*,2024-09-22
C00303,Survey,4.0,Too slow response time.,2024-04-23
C00568,Survey,2.0,Exceeds my expectations!??,2024-02-18
C00131,Survey,,"Overall, a decent experience.*",2024-05-25
C00197,Social Media,3.0,Satisfied with the service.,2024-10-26
C00431,Social Media,1.0,Exceeds my expectations!??,2024-04-06
C00681,Survey,2.0,,2024-09-19
C00963,Social Media,3.0,Very poor qualty for the price.,2024-08-24
C00389,Survey,2.0,The servise was grate!,2023-12-07
C00694,Email,4.0,"Overall, a decent experience.*",2023-12-29
C00767,Email,2.0,"Overall, a decent experience.*",2024-09-06
C00925,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-23
C00179,Survey,4.0,Very poor qualty for the price.,2024-01-22
C00631,Social Media,1.0,Satisfied with the service.,2024-11-02
C00583,Survey,2.0,The servise was grate!,2024-08-02
C00309,Social Media,2.0,Very poor qualty for the price.,2024-05-01
C00416,Social Media,5.0,Terrible custmer support.!!!,2024-06-01
C00562,Email,2.0,Very responsive and helpful!*,2024-06-19
C00854,Email,5.0,Satisfied with the service.,2024-09-20
C00001,Survey,3.0,Very responsive and helpful!*,
C00312,Survey,,Would definitly recommend!*,2024-01-22
C00294,Email,5.0,Terrible custmer support.!!!,2024-07-18
C00216,Survey,3.0,Terrible custmer support.!!!,
C00441,Email,2.0,Terrible custmer support.!!!,2023-11-26
,Survey,3.0,Very responsive and helpful!*,2024-01-31
C00594,Social Media,4.0,The servise was grate!,2023-12-18
C00622,Survey,1.0,Very responsive and helpful!*,2024-05-05
C00671,Email,4.0,Terrible custmer support.!!!,
C00330,Survey,4.0,Would definitly recommend!*,2024-10-02
C00477,Social Media,4.0,Could improve produtc qualty....,2024-10-06
C00453,Social Media,3.0,The servise was grate!,2024-02-24
C00453,Social Media,2.0,Very responsive and helpful!*,
C00692,Email,4.0,Too slow response time.,2024-03-09
C00219,Survey,3.0,Would definitly recommend!*,2023-11-15
C00524,Email,5.0,Satisfied with the service.,2024-10-14
C00485,Email,1.0,Good but could be better.??,2024-07-16
C00813,Email,4.0,Too slow response time.,
C00923,Survey,1.0,Would definitly recommend!*,2024-04-27
C00983,Email,4.0,,2024-04-16
C00816,,2.0,Exceeds my expectations!??,2024-08-12
C00754,Social Media,2.0,,2024-01-15
C00174,Survey,1.0,Could improve produtc qualty....,2023-12-20
C00675,Survey,1.0,Very poor qualty for the price.,2024-01-25
C00087,Email,1.0,Satisfied with the service.,2024-05-20
,Social Media,,T0tally satisfi3d!,2024-02-06
C00528,Survey,4.0,,2024-06-05
,Survey,1.0,Would definitly recommend!*,2024-03-17
C00649,Email,2.0,"Overall, a decent experience.*",2024-02-24
C00635,Social Media,5.0,Would definitly recommend!*,2024-09-10
C00344,,3.0,Too slow response time.,2024-05-12
C00096,Email,2.0,,2024-05-26
C00839,Email,3.0,Good but could be better.??,2024-07-06
C00975,Email,4.0,Satisfied with the service.,2024-09-28
C00770,Survey,3.0,The servise was grate!,2024-07-24
C00241,Social Media,5.0,Terrible custmer support.!!!,2024-03-20
C00689,Social Media,3.0,Exceeds my expectations!??,2024-03-31
C00318,Email,3.0,Not worth the price.,2024-05-25
C00231,Email,,Very poor qualty for the price.,2023-11-06
C00826,Survey,3.0,,2024-06-20
C00204,Email,1.0,Exceeds my expectations!??,2024-08-18
C00151,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-12
C00026,Survey,4.0,Too slow response time.,2023-11-16
C00048,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-08
C00251,Social Media,1.0,"Overall, a decent experience.*",2024-04-28
C00487,Email,5.0,T0tally satisfi3d!,2023-12-17
C00626,Social Media,4.0,Too slow response time.,2024-10-11
C00871,Social Media,2.0,Terrible custmer support.!!!,2024-08-19
C00787,Social Media,2.0,Very poor qualty for the price.,2024-10-26
C00075,Survey,5.0,,2024-08-22
C00467,Social Media,,Too slow response time.,2023-12-26
C00425,Email,4.0,Too slow response time.,2024-09-10
C00908,Email,4.0,Terrible custmer support.!!!,2024-07-20
C00645,Survey,1.0,Terrible custmer support.!!!,2023-12-08
C00590,Email,1.0,Satisfied with the service.,2024-06-25
C00200,Survey,2.0,,2024-07-09
,Email,1.0,"Overall, a decent experience.*",2024-05-14
,Email,4.0,Exceeds my expectations!??,2024-05-12
C00394,Email,2.0,Terrible custmer support.!!!,2023-12-10
C00507,Social Media,1.0,,2024-01-22
C00410,Survey,1.0,Satisfied with the service.,2024-08-24
C00250,Email,2.0,Very responsive and helpful!*,2024-10-16
C00152,Email,4.0,Very poor qualty for the price.,2024-10-22
C00672,Email,5.0,Not worth the price.,2024-03-25
C00705,Survey,3.0,Very responsive and helpful!*,2024-04-06
C00006,Social Media,4.0,The servise was grate!,2023-12-24
C00915,Survey,2.0,Too slow response time.,2024-04-10
C00769,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-09
C00882,Social Media,5.0,The servise was grate!,2024-01-28
C00789,Social Media,1.0,Would definitly recommend!*,2024-04-26
C00907,Email,5.0,Very poor qualty for the price.,2024-02-18
C00110,,2.0,T0tally satisfi3d!,2024-10-14
C00798,Survey,2.0,T0tally satisfi3d!,
C00436,Social Media,,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",
C00225,Email,1.0,Good but could be better.??,2024-03-25
C00181,Email,5.0,Terrible custmer support.!!!,2024-09-17
C00824,Social Media,1.0,Could improve produtc qualty....,2024-08-08
C00981,Email,2.0,Very responsive and helpful!*,2024-02-04
C00713,Email,3.0,,2024-07-28
C00531,,3.0,Too slow response time.,2024-10-14
C00476,Survey,2.0,"Overall, a decent experience.*",2024-03-09
C00052,Social Media,3.0,Too slow response time.,
C00571,,4.0,"Overall, a decent experience.*",2024-09-29
C00256,Social Media,2.0,Could improve produtc qualty....,2024-04-25
C00940,Email,1.0,Very responsive and helpful!*,2024-10-09
C00869,Email,4.0,Satisfied with the service.,2024-08-23
,Social Media,4.0,Very poor qualty for the price.,2024-07-05
,Survey,2.0,The servise was grate!,2024-03-23
C00137,Social Media,3.0,The best experience i've had!,2024-06-17
C00821,Email,5.0,Too slow response time.,2024-06-19
C00476,Social Media,1.0,Would definitly recommend!*,2024-06-14
,Email,2.0,Too slow response time.,2024-05-02
C00544,Email,2.0,Very poor qualty for the price.,2024-05-17
C00573,Survey,2.0,Not worth the price.,2024-04-16
C00610,Social Media,3.0,,2024-08-29
